,location,latitude,longitude,elevation,condition,temperature,humidity,pressure,time
256,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,57.59,0.36,1020.61,1520838000
257,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,55.47,0.43,1021.27,1520841600
258,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,52.88,0.53,1021.93,1520845200
259,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,51.84,0.6,1022.7,1520848800
260,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,51.09,0.64,1023.17,1520852400
261,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,50.35,0.69,1023.3,1520856000
262,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,49.03,0.73,1023.26,1520859600
263,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,48.28,0.75,1023.17,1520863200
264,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,53.65,0.63,1020.76,1521385200
265,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,52.98,0.62,1020.55,1521388800
266,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,52.58,0.64,1019.77,1521392400
267,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,51.96,0.64,1018.93,1521396000
268,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,50.99,0.69,1018.39,1521399600
269,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,50.92,0.71,1017.87,1521403200
270,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,51.29,0.74,1017.73,1521406800
271,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,53.79,0.68,1017.46,1521410400
272,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,54.39,0.73,1017.3,1521414000
273,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,54.6,0.65,1017.18,1521417600
274,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,55.3,0.63,1016.84,1521421200
275,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,57.4,0.61,1016.26,1521424800
276,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,59.41,0.59,1015.6,1521428400
277,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.16,0.58,1014.53,1521432000
278,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.66,0.57,1014.03,1521435600
279,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.57,0.58,1013.84,1521439200
280,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.28,0.59,1013.47,1521442800
281,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,61.76,0.61,1013.45,1521446400
282,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,60.99,0.64,1013.79,1521450000
283,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,59.99,0.65,1014.29,1521453600
284,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,58.72,0.71,1015.2,1521457200
285,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,56.3,0.8,1015.55,1521460800
286,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,55.61,0.82,1015.81,1521464400
287,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,54,0.89,1015.8,1521468000
288,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,52.18,0.75,1021.2,1521990000
289,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,51.14,0.8,1021.11,1521993600
290,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,50.61,0.78,1021.02,1521997200
291,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,49.37,0.77,1020.73,1522000800
292,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,48.02,0.73,1020.82,1522004400
293,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,47.02,0.74,1020.97,1522008000
294,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,47.26,0.73,1021.36,1522011600
295,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,48.76,0.7,1021.91,1522015200
296,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,52.13,0.63,1022.12,1522018800
297,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,55.62,0.52,1022.01,1522022400
298,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,59.13,0.45,1021.19,1522026000
299,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,63.25,0.39,1020.27,1522029600
300,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,64.93,0.37,1019.3,1522033200
301,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,66.73,0.36,1018.14,1522036800
302,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,67.5,0.39,1017.11,1522040400
303,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,69.02,0.41,1016.64,1522044000
304,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,67.44,0.49,1016.54,1522047600
305,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,66.25,0.51,1016.78,1522051200
306,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,63.53,0.56,1017.62,1522054800
307,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,61.44,0.63,1018.2,1522058400
308,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,59.93,0.67,1018.53,1522062000
309,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,58.11,0.72,1018.93,1522065600
310,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,57.43,0.73,1019.21,1522069200
311,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,56.18,0.75,1019.13,1522072800
312,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,60.44,0.78,1015.96,1522594800
313,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,59.94,0.81,1015.73,1522598400
314,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,59.41,0.81,1015.85,1522602000
315,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,57.94,0.87,1015.65,1522605600
316,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,56.9,0.88,1015.57,1522609200
317,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,56.06,0.88,1016.08,1522612800
318,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,55.62,0.88,1016.55,1522616400
319,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,57.28,0.85,1017.06,1522620000
320,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,60.4,0.76,1017.23,1522623600
321,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,64.15,0.68,1017.33,1522627200
322,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,67.71,0.55,1017.14,1522630800
323,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,70.08,0.5,1016.76,1522634400
324,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,73.19,0.42,1016.09,1522638000
325,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,74.34,0.4,1015.61,1522641600
326,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,73.88,0.37,1015.11,1522645200
327,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,74.44,0.4,1014.91,1522648800
328,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,73.33,0.45,1015.01,1522652400
329,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,69.84,0.54,1015.71,1522656000
330,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,67.11,0.64,1016.47,1522659600
331,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,64.04,0.74,1017.41,1522663200
332,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,62.55,0.77,1018.37,1522666800
333,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,61.65,0.79,1019.15,1522670400
334,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,60.96,0.8,1019.74,1522674000
335,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,59.88,0.81,1019.9,1522677600
336,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,49.59,0.56,1016.3,1523199600
337,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,48.68,0.57,1016.81,1523203200
338,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,47.35,0.5,1017.36,1523206800
339,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,46.58,0.51,1017.3,1523210400
340,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,45.29,0.52,1017.6,1523214000
341,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,44.45,0.54,1017.53,1523217600
342,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,44.05,0.59,1017.97,1523221200
343,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,48.11,0.49,1017.61,1523224800
344,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,53.24,0.43,1017.05,1523228400
345,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,57.1,0.36,1016.1,1523232000
346,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,60.11,0.34,1015.38,1523235600
347,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,62.61,0.34,1014.44,1523239200
348,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,63.8,0.35,1013.23,1523242800
349,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,65.36,0.33,1012.21,1523246400
350,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,65.89,0.35,1011.42,1523250000
351,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,65.28,0.36,1011.04,1523253600
352,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,64.96,0.36,1011.23,1523257200
353,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,64.6,0.35,1011.85,1523260800
354,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,63.24,0.33,1012.7,1523264400
355,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,60.94,0.38,1014.19,1523268000
356,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,58.76,0.39,1015.31,1523271600
357,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,57.38,0.38,1016.48,1523275200
358,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,55.94,0.39,1017.02,1523278800
359,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,54.49,0.41,1017.54,1523282400
360,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,56.79,0.44,1007.54,1523804400
361,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,56.21,0.45,1008.38,1523808000
362,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,55.15,0.46,1008.92,1523811600
363,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,54.65,0.47,1009.66,1523815200
364,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,54.4,0.49,1010.37,1523818800
365,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,53.93,0.49,1011.59,1523822400
366,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,53.95,0.49,1012.66,1523826000
367,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,55.32,0.48,1013.47,1523829600
368,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,57.52,0.42,1014.19,1523833200
369,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,59.37,0.38,1014.8,1523836800
370,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,61.56,0.37,1015.11,1523840400
371,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.24,0.33,1014.89,1523844000
372,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.77,0.34,1014.77,1523847600
373,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,64.26,0.32,1014.79,1523851200
374,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,64.63,0.34,1014.76,1523854800
375,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,64.18,0.37,1015.36,1523858400
376,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.79,0.43,1016.08,1523862000
377,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.05,0.49,1017.01,1523865600
378,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,60.22,0.53,1018.01,1523869200
379,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,59.36,0.56,1019.54,1523872800
380,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,58.66,0.59,1021.17,1523876400
381,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,58.02,0.6,1022.1,1523880000
382,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,57.56,0.62,1022.63,1523883600
383,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,56.85,0.66,1022.87,1523887200
384,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,64.08,0.73,1017.88,1524409200
385,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.04,0.81,1017.93,1524412800
386,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,62.82,0.8,1018.29,1524416400
387,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,61.45,0.86,1018.88,1524420000
388,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,61.15,0.85,1019.38,1524423600
389,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,60.87,0.84,1020.09,1524427200
390,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,61.06,0.83,1020.97,1524430800
391,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,61.37,0.82,1021.41,1524434400
392,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.17,0.79,1021.87,1524438000
393,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.76,0.76,1022.36,1524441600
394,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.07,0.74,1022.39,1524445200
395,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.03,0.73,1021.97,1524448800
396,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.92,0.7,1021.59,1524452400
397,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,64.34,0.69,1021.09,1524456000
398,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.78,0.71,1020.59,1524459600
399,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.83,0.71,1020.45,1524463200
400,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,63.31,0.72,1020.49,1524466800
401,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.54,0.74,1020.59,1524470400
402,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,61.63,0.77,1020.58,1524474000
403,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,60.73,0.8,1021.19,1524477600
404,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,60.2,0.83,1021.76,1524481200
405,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,59.97,0.84,1021.59,1524484800
406,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,59.48,0.86,1021.08,1524488400
407,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,59.48,0.87,1020.7,1524492000
408,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,66.4,0.66,1017.93,1525014000
409,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,66.11,0.68,1017.72,1525017600
410,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,65.47,0.7,1017.48,1525021200
411,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,64.89,0.75,1017.29,1525024800
412,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,63.94,0.77,1017.39,1525028400
413,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,63.3,0.78,1017.42,1525032000
414,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,64.29,0.76,1017.68,1525035600
415,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,67.82,0.69,1017.79,1525039200
416,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,70.63,0.61,1017.55,1525042800
417,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,72.4,0.58,1017.66,1525046400
418,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,74.31,0.55,1017.4,1525050000
419,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,75.5,0.55,1016.7,1525053600
420,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,76,0.54,1015.77,1525057200
421,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,76.94,0.51,1015.34,1525060800
422,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,74.98,0.54,1014.69,1525064400
423,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,74.44,0.55,1014.2,1525068000
424,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,73.5,0.56,1014.21,1525071600
425,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,71.6,0.6,1014.16,1525075200
426,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,70.94,0.62,1013.97,1525078800
427,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,70.23,0.64,1014.27,1525082400
428,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,69.61,0.64,1014.63,1525086000
429,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,69,0.66,1015.12,1525089600
430,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,68.47,0.66,1015.19,1525093200
431,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,67.01,0.7,1014.68,1525096800
432,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.67,0.74,1008.35,1525618800
433,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,68.26,0.69,1007.82,1525622400
434,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.69,0.62,1007.94,1525626000
435,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,66.22,0.63,1007.78,1525629600
436,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,65.3,0.67,1007.87,1525633200
437,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,64.07,0.72,1008.25,1525636800
438,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,64.43,0.72,1008.6,1525640400
439,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,65.7,0.7,1008.69,1525644000
440,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.03,0.67,1008.67,1525647600
441,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.54,0.66,1008.4,1525651200
442,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.93,0.66,1008.44,1525654800
443,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.8,0.7,1008.09,1525658400
444,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.66,0.75,1007.19,1525662000
445,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,68.49,0.75,1006.44,1525665600
446,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.83,0.81,1005.65,1525669200
447,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,67.26,0.88,1004.7,1525672800
448,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,66.82,0.93,1004.19,1525676400
449,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Drizzle,65.37,0.94,1003.66,1525680000
450,Tokyo Japan,35.6803997,139.7690174,4.026061058,Foggy,60.58,0.94,1005.04,1525683600
451,Tokyo Japan,35.6803997,139.7690174,4.026061058,Rain,59.77,0.94,1005.14,1525687200
452,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain,59.75,0.94,1005.94,1525690800
453,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain,59.37,0.94,1006.36,1525694400
454,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Light Rain,58.89,0.95,1007.09,1525698000
455,Tokyo Japan,35.6803997,139.7690174,4.026061058,Possible Drizzle,58.27,0.96,1007.37,1525701600
456,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,60.19,0.96,1004.77,1526223600
457,Tokyo Japan,35.6803997,139.7690174,4.026061058,Overcast,60.89,0.95,1005.24,1526227200
458,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,61.36,0.96,1003.68,1526230800
459,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,61.77,0.97,1003.62,1526234400
460,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.43,0.95,1003.17,1526238000
461,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.34,0.97,1003.4,1526241600
462,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.66,0.95,1003.97,1526245200
463,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,62.99,0.94,1004.2,1526248800
464,Tokyo Japan,35.6803997,139.7690174,4.026061058,Mostly Cloudy,65.41,0.87,1004.76,1526252400
465,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,68.52,0.77,1004.93,1526256000
466,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,72.12,0.69,1005.28,1526259600
467,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,75.95,0.6,1005.2,1526263200
468,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,79.04,0.52,1004.6,1526266800
469,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,81.72,0.43,1003.91,1526270400
470,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,81.82,0.4,1004.11,1526274000
471,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,81.64,0.3,1004.61,1526277600
472,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,81.69,0.3,1005.31,1526281200
473,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,79.5,0.29,1006.26,1526284800
474,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,76.63,0.33,1007.46,1526288400
475,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,73.46,0.41,1008.9,1526292000
476,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,71.64,0.45,1010.13,1526295600
477,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,70.48,0.48,1011.14,1526299200
478,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,68.49,0.53,1011.76,1526302800
479,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,66.19,0.6,1011.66,1526306400
480,Tokyo Japan,35.6803997,139.7690174,4.026061058,Partly Cloudy,60.96,0.59,1000,1526828400
481,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,62.35,0.59,1000,1526832000
482,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,62.35,0.58,1000,1526835600
483,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,61.52,0.64,1000,1526839200
484,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,60.14,0.64,1000,1526842800
485,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,60.14,0.61,1000,1526846400
486,Tokyo Japan,35.6803997,139.7690174,4.026061058,Clear,63.33,0.52,1000,1526850000
